,tweet_raw_text,task_1
2246,Akher hijra se shadi kr lee\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
2247,: Who's the dumbass that drop kicked Arnold Schwarzenegger?? We need names,HOF
2248,Vipaksh ko jab koi kaam nahi tha toh woh in ladkiyon KA huq cheen Liya.b4 UP WAS rape-molestation capital. CRIME KI DUNIYA KA BADSHAH tha,NOT
2249,Apki Randi app Sab ki wait kar rahi hai. Ab aa bhi jao uffffff,HOF
2250,holy shit ben the shaaaade,HOF
2251,tum kyun hate karte ho usko?,NOT
2252,कांग्रेस MC नेर चौक में करेगी सर्जिकल स्ट्राइक- BJP चेयरमैन &amp ;  वाईस चैयरमैन की होगी छुट्टी। कांग्रेस लायेगी अविश्वास प्रस्ताव- Advance News Himachal Buero https : //t.co/OxqNPqfBkR,NOT
2253,: Still cant move on from this shit,HOF
2254,"क्या आपने किसी मुसलमान को ""इस्लामिक आतंकवाद"" को सच साबित करते देखा? परन्तु आपने एक हिन्दू को ""भगवा आतंकवाद"" को प्रमाणित करने के लिए अदालत जाते जरुर देखा होगा! यही अंतर है.",HOF
2255,Toh phir iska toh saikado bar rape hua hoga,NOT
2256,: I be going thru alot of shit but youll neva know my business its like everyone wanna be yo friend or want a title but ne,HOF
2257,Usa main chritian rape krta aap sab doodh k dhule aur bedaag hain,HOF
2258,Behen k laude....tum jaise chutiye log...mandir k chakkar apni maa-behen ko baba\xe2\x80\xa6,HOF
2259,"THE BIG -0 Congratulations to our Coaching Director, Mr. Jon Parry, on his fiftieth birthday! He has worke",NOT
2260,: bees really out here throwing ass now,HOF
2261,", is dehati Peerzada, the begger of America ko bulate kyu he show me? Lehaz nahi he baat karne ki. Pakistani o se aur ummid v kya kar sakte he? Ye log to terrorism ke liye apne maa baap, biwi bacche ko v bech sakte he.",HOF
2262,":  | जो चाँदी का चम्मच लेकर पैदा हुए ,  औऱ जिन्होंने गरीब के नाम पर राजनीति करके खुद के लिए चाँदी के चम्मच…",NOT
2263,Bahenchod sale bra nahi mangege tere bahen ki chuchi masal kar sAli ko ghutno par bithuga n kutiya ba\xe2\x80\xa6,HOF
2264,":  ईसाई ,  श्रीलंका हमले को विश्व भर में दिखा कर बदला लेने का माहोल बना रहे हैं। यहाँ तक कि बरेली जैसे शहर में भी इसके सबूत…",NOT
2265,":  मेरे खिलौनों को संभाल कर रखती थी मेरी माँ जब थक ,  हार ,  खेल कर ,  सो जाता था मैं मुझे पलू से अपने ,  हवा देती थी ,  मेरी माँ जब ग…",NOT
2266,: is right in calling proposed legislation on Triple Talaaq as arbitrary &amp,NOT
2267,Abhi ap batao koun sa daram rape karna sikata hain?,NOT
2268,This is india log dil se sochate h we hate you jo apne Shilpa k sath kiya or baher aane k baad apne dekh hi liya hoga ki awam kis k sath h,HOF
2269,: The most worst thing in my life is\nFacebook Memories\n\nWhenever i use to login..\nFb memories be like\n\nYe dekh chutiya tha tu \xf0\x9f\x98\xa4,HOF
2270,Mao bhi kutiya ban kar chudogi apke Lund se mmm,HOF
2271,Chutiya he is. I hate him.,HOF
2272,":  ' भाई टुकड़े -टुकड़े गैंग की बौखलाहट बता रही है की इनका सूपड़ा साफ है  हताशा  , निराशा  ,  मुरझायाचेहरा करोड़ो की मशरूम खाए थे सा…",HOF
2273,Didi yeh Bollywood wale bade haraami hote hain.\nLekin inme inka dosh Nahi hai.\nWe should stop making stupid people famous.,HOF
2274,"Wah modiji..ek taraf Seeta mata ko poojtey hain. Dusri taraf apke Raman Malik saab ko jind me rape hui bachhi me honor killing ka angle hone ka andesha hai. din me rapes hue haryana me aur khattar saab ribbon katne, padmaavat ban karne ya cow protectio me vyast hai. Wah ji.",HOF
2275,:  इलाहाबाद कमलानेहरू अस्पतालमें ट्यूमरसे जूझरही एकबच्ची निजी विमान छहसीटर होनेके वजहसे बच्चीऔर उसके मातापिताके साथ मोहम्मद…,NOT
2276,वाह😍😍,NOT
2277,":   सर ,  आज कल की शिक्षा प्रणाली एक व्यापार की तरह ही बन कर रह गई है। बच्चे अपने संस्कार और संस्कृति को…",NOT
2278,jab pakistaniyon main dum na ho to india bhej do sabko. waise bhi tum log sirf bacchon ka hi rape aur murder kar sakte ho aur uske baad bhi koi nahi pakda jaata,HOF
2279,मोदी जी की सबसे बड़ी कूटनीतिक जीत लालू मालू पप्पू सभी की बोलती बंद कर दी,NOT
2280,...I hate Gaddar Indian Behuda Mulla-These Molwi-Muslimo ko Gandi & Barbaad Soch de rhe h..ye Islam ke Dusmn=Islam ko Kbr me Dalege-Aamin,HOF
2281,Promotions suck. Samajh gaya. Ek hi niwala kab tak chabayega? Logo ke kaano se khoon aata hai wahi pravachan subah shaam sunnke. Maaf kar de,NOT
2282,Jwahar khan isliye hate karta tha shree subhash Chandra bosh se,HOF
2283,"sare desh mei aag laga ke ye bhansali bhasmasur tamasha dekh raha hei,oukat bhul gaya ye,ise name,pesa,shohrat,iss desh ne diya hei,warna ese janta kon thaa,or aaj jese hi bada admi bana apni chotepan pe utar aya,apni maa ko nacha or uska rape seen dikha",HOF
2284,: \xe3\x85\xa1\xec\xbd\x94\xed\x8a\xb8\xec\x9d\x98 \xec\x97\xad\xeb\x8f\x99\xec\xa0\x81\xec\x9e\x84 \xeb\xae\xa4\xec\xa7\x80\xec\xbb\xac\xe3\x84\xb9\xe3\x85\x87,NOT
2285,": JUST IN: Sybrina Fulton, the mother of Trayvon Martin, is running for office",NOT
2286,: i HeArd sOmEthiNG aBoUt yOUgo hear it again bitch cause i dont give a fuck,HOF
2287,: i be depressed and horny idk if i wanna fuck or die,HOF
2288,: muslim girls beautiful to hoti hai par inki choot bahut badi hoti.koi bta skta hai Kyun ?,HOF
2289,Over all everyone enjoyed the snow an especially my son \xe2\x9d\x84\xe2\x98\x83,NOT
2290,OMG! You have to see this. &gt,NOT
2291,"tere maa hai ghar pe? Puch rape and molest kya hota hai? tu to Desh ki rape kar raha hai, you wl pay the cost",HOF
2292,:  हिन्दुस्तान का ग़रीब पिछड़ा वो हैं जिसके पास रहने को घर नहीं चलने के लिए कार नहीं पहनें के लिए गहने नहीं वो चाहे हिन्दू मु…,NOT
2293,":  मोदी जी :  ये पहला चुनाव मैं देख रहा हूं जो देश की जनता लड़ रही है ,  देश का गरीब लड़ रहा है। अपने इस सेवक की सरकार को वाप…",NOT
2294,तोता उड़ गए कांग्रेस के,NOT
2295,koi bat niiii ap k hate ko dekhta,NOT
2296,\xe3\x82\x86\xe3\x81\x8d\xe3\x81\xae\xef\xbc\x81\n\xe9\xa3\xb2\xe3\x81\xbf\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa9\x90\xe6\xac\xba\xe7\x99\xba\xe5\x8b\x95\xe4\xb8\xad,NOT
2297,": people in could face amputations due to the lack in health funding, warnsWill you mention this in your",NOT
2298,Tum log apna dekho na yaha kyu aaye hum log apna enjoy kar rahe hai jo tumlog ko nahi aata tumahre mata ne sirf hate karna sikhaya hai na sad....,NOT
2299,":  मोदी'' जी की ""जरुरतें  ""कम""  हैं इसलिये उनके ""जमीर"" में ""दम' है  सहमत हैं तो ""रिटवीट"" जरुर करें🙏",NOT
2300,ranveer singh ne rape kar dia isliye,NOT
2301,: I've said on election you're voring for two different Americas. Everything was on ballot and that wasn't enough. Your self,NOT
2302,":  सैम पित्रोदा ने कहा कि मेरी हिंदी खराब है ,  मैं 'जो हुआ वो बुरा हुआ' कहना चाहता था https : //t.co/83f16KhAWC",NOT
2303,ui c\xc3\xb2n nh\xe1\xbb\x9b ng\xc3\xa0y \xe1\xba\xa5y m\xe1\xbb\x9bi v\xc3\xa0o trg th\xe1\xba\xa5y b\xc3\xa0i \xc4\x91\xe1\xbb\x8dc kh\xc3\xb3 vl \xc4\x91 hi\xe1\xbb\x83u c\xc3\xa2u h\xe1\xbb\x8fi vs c\xc3\xa2u trl lquan mo\xe1\xba\xb9 g\xc3\xac\ns\xe1\xbb\xb1 th\xe1\xba\xadt l\xc3\xa0 khi l\xc3\xaan m\xe1\xba\xa1ng m\xe2\x80\xa6,NOT
2304,useh Gautam k bhai ne hire Kia tha I hate that HerdHusha jannani,HOF
2305,teri gaand me lauda fasa kr Peluga tujhe meri chinnal,HOF
2306,Hina jhant suarni,HOF
2307,maine kab hate kiya. Main to ye bol rahi hon ki unki wajah se saara time tag main nikal jaata hai. Aisa ho gaya to main to chian se apni life jee sakugi na.,NOT
2308,RT nahi aa rhi aaj modi gaandu\xf0\x9f\x98\xa5,HOF
2309,Then go date a fucking Duck then...Thot.,HOF
2310,Bilkul sahi bole ! Tumhara desh tumhare terrorism kartuton k liye hi chota bann gaya hai duniya k samne,HOF
2311,thank you father,NOT
2312,Bhai sahi movie hai .. dekh ke ek aadha murder apun ko bhi karne ka hai..kya acting hai ki,NOT
2313,Fuck off,HOF
2314,today is the ticket selling ( which is free so mostly like to be sold out ) I think the show is on ? sumn,NOT
2315,: raw sex = you better not be fucking anyone else,HOF
2316,: Go With This Same Birthday Tag AJITHians..Our Mission is Not Yet Over..!,NOT
2317,Tu tnsn mt le teri shaadi k baad bhi tere pati k saamne randi banunga tujhe,HOF
2318,"hi Junaid, Mr Found &amp; site team have worked hard to make sure the car park, roads and paths are safe. See you tomorrow! \xe2\x9b\x84\xef\xb8\x8f\xe2\x8f\xb0\xf0\x9f\x93\x97",NOT
2319,"Everyone who close to you and I'm also close to them, you'll start your suspicious towards them. Just because I clo",NOT
2320,Mujhe lagta hai kal india mai rape ki ratio bharnay wali hai chal yaar let c tomorrow aur haan izzat bacha k,NOT
2321,:  कबीर जी ने समझाया है कि  हे मानव शरीर धारी प्राणी! यह मानव जन्म बहुत युगों पर्यन्त प्राप्त होता है। तत्व द…,NOT
2322,":  दौर-ए-इलेक्शन में कहाँ कोई इंसान नजर आता है। . कोई हिन्दू ,  कोई दलित तो कोई मुसलमान नजर आता है। . बीत जाता है जब इलाको से इले…",NOT
2323,: Close ass game lol,HOF
2324,"Desperation is setting in for the Democratic Party... Rep: If We Dont Impeach , He",NOT
2325,: Chut pasand aye to retweet karna,HOF
2326,"पहले मुझे करेला बिल्कुल पसन्द न था , फ़िर जिंदगी में करेले  जैसे लोग आते गए औऱ अब🤐  करेला मेरा fvrt है😜",NOT
2327,*Big hug*,NOT
2328,Regarding . chudai,HOF
2329,Kya bat karte ho sir?,NOT
2330,:  ये इसका कुढ़ है जो इसके दिमाग से कभी खतम नही होगा। कैसे कोई इतनी नफ़रत कर सकता है। इसके मन में तो सिर्फ…,NOT
2331,Haaaaa... Meri randi kuttiya... Baat toh hai tere chusne mai,HOF
2332,Jihaadi john. Wtf. No. That\xe2\x80\x99s islam hai toh hi toh yeh jihad hai,HOF
2333,: When i was I turned cause Fuck,HOF
2334,"Match jeeta hai, khatam nahi hua abhi se.",NOT
2335,Arjun uska sath de Raha h jisne uski wife ka rape krne ki kosish ki thi aur bache ko Tak mar deta. Bahaut shi ja Raha h,NOT
2336,कोई नही ! इस रात की भी सुबह जल्द ही होगी,NOT
2337,Teri gaand pel rha hu...nd spanking hard on ua ass \xf0\x9f\x91\x8b\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b Faaaccchhhhhh fffaaaccchhhhh,HOF
